GEOID
06037543306
06037576301
06037195202
06037990100
06037192002
06037194401
06037194402
06037195201
06037195804
06037201601
06037195901
06037195902
06037195903
06037201602
06037211704
06037141101
06037190202
06037207103
06037237102
06037240401
06037262704
06037264102
06037620305
06037570603
06037570701
06037104403
06037621104
06037621204
06037621324
06037621326
06037650004
06037650401
06037570402
06037552302
06037553503
06037571704
06037990200
06037570800
06037651302
06037262706
06037980006
06037604002
06037104404
06037104703
06037104704
06037106405
06037106407
06037670413
06037106648
06037109603
06037109604
06037111206
06037113101
06037278001
06037117408
06037117101
06037117201
06037117407
06037119342
06037120103
06037700102
06037274202
06037121802
06037113102
06037115404
06037117202
06037119001
06037119202
06037121801
06037123901
06037125402
06037480304
06037533002
06037536103
06037301802
06037543322
06037543400
06037543501
06037543502
06037502801
06037503105
06037503106
06037301801
06037302004
06037120104
06037302401
06037302503
06037302504
06037120107
06037120108
06037124103
06037121101
06037121221
06037121222
06037124105
06037127606
06037124203
06037124903
06037127604
06037127712
06037131701
06037134521
06037135113
06037137103
06037571300
06037571502
06037571701
06037571800
06037208302
06037980020
06037571900
06037572001
06037670002
06037670003
06037542104
06037552301
06037573004
06037208401
06037208402
06037208502
06037208801
06037209103
06037310501
06037209104
06037310201
06037310202
06037320202
06037310601
06037533803
06037533804
06037533901
06037310602
06037320201
06037544001
06037120105
06037139401
06037543905
06037533902
06037534001
06037544002
06037550201
06037543503
06037543601
06037219902
06037550202
06037550601
06037550602
06037550901
06037980024
06037211201
06037212502
06037212702
06037214501
06037215101
06037216401
06037216402
06037217001
06037218701
06037218702
06037221304
06037183103
06037221401
06037122122
06037127805
06037551102
06037183104
06037543603
06037543703
06037543801
06037186301
06037531503
06037531504
06037550902
06037551101
06037551402
06037551501
06037551502
06037552001
06037552002
06037572201
06037572202
06037572301
06037573201
06037670202
06037207502
06037980010
06037980013
06037980014
06037222002
06037226001
06037226002
06037221402
06037670406
06037670407
06037207101
06037207102
06037211703
06037534101
06037534202
06037650200
06037541605
06037541801
06037212701
06037533806
06037535002
06037651304
06037651402
06037670326
06037670416
06037534002
06037573401
06037621301
06037621400
06037650001
06037650101
06037650102
06037534301
06037534302
06037534203
06037534404
06037534405
06037541802
06037542000
06037650300
06037650501
06037650701
06037542502
06037542401
06037542402
06037574602
06037574800
06037602900
06037503401
06037503902
06037542601
06037542602
06037542700
06037542800
06037542900
06037575401
06037575402
06037575802
06037575901
06037575902
06037576200
06037603200
06037603302
06037603400
06037603500
06037603600
06037603702
06037503601
06037503701
06037577000
06037609900
06037620002
06037620101
06037503801
06037503802
06037503901
06037534406
06037534502
06037534802
06037534803
06037534804
06037550700
06037577602
06037600100
06037600201
06037600202
06037600302
06037600400
06037600501
06037620501
06037620522
06037620400
06037620601
06037535400
06037534900
06037535101
06037535102
06037535200
06037535300
06037551201
06037551300
06037600911
06037536000
06037535502
06037535603
06037535605
06037600601
06037600602
06037600702
06037600703
06037600704
06037600801
06037600802
06037600902
06037530005
06037530102
06037530203
06037530204
06037535701
06037535702
06037535802
06037535803
06037535606
06037535804
06037535901
06037600912
06037535607
06037536102
06037540000
06037540101
06037540102
06037540202
06037540203
06037551700
06037551900
06037552100
06037552200
06037601001
06037601100
06037601211
06037601212
06037601301
06037601302
06037601401
06037540300
06037540400
06037540501
06037540600
06037540700
06037540901
06037540902
06037273700
06037273800
06037274100
06037552400
06037552602
06037702300
06037433804
06037530500
06037530400
06037482002
06037482522
06037434100
06037800202
06037980016
06037113239
06037113427
06037226702
06037800338
06037143402
06037141305
06037128703
06037800205
06037297002
06037297001
06037670604
06037670603
06037480202
06037577605
06037276601
06037277000
06037480102
06037480012
06037480002
06037431200
06037431800
06037431300
06037430802
06037430902
06037431100
06037800101
06037430724
06037800328
06037670701
06037700200
06037700300
06037543203
06037135116
06037137202
06037276606
06037206303
06037267503
06037267406
06037206053
06037670417
06037670101
06037670418
06037980011
06037571202
06037555107
06037480101
06037555105
06037650606
06037570703
06037461300
06037620801
06037570305
06037620802
06037604102
06037621005
06037570504
06037604101
06037543705
06037670102
06037543704
06037543605
06037573101
06037573102
06037128704
06037543607
06037141306
06037301901
06037139506
06037555106
06037297501
06037603007
06037602202
06037275313
06037297502
06037543606
06037577900
06037543803
06037113323
06037115204
06037113324
06037104823
06037111304
06037103202
06037101221
06037103402
06037460002
06037125102
06037125404
06037137203
06037125322
06037125101
06037125403
06037125321
06037310705
06037139505
06037133101
06037310704
06037134801
06037133102
06037131024
06037135205
06037134802
06037113424
06037131802
06037300602
06037131022
06037119802
06037543804
06037292001
06037603705
06037603902
06037541003
06037603008
06037541402
06037602511
06037602602
06037551801
06037536202
06037703200
06037800325
06037800412
06037224702
06037270102
06037267202
06037206301
06037207901
06037264306
06037206202
06037207712
06037206201
06037207308
06037206052
06037206302
06037271803
06037216901
06037207305
06037265524
06037530603
06037203601
06037207306
06037264304
06037206054
06037224701
06037267101
06037203602
06037270101
06037226701
06037800411
06037482404
06037482801
06037267201
06037267405
06037207303
06037207902
06037267504
06037264305
06037431900
06037432101
06037432102
06037461100
06037432201
06037432202
06037460900
06037461000
06037461700
06037237202
06037432300
06037432401
06037432402
06037461400
06037461600
06037570502
06037542501
06037117530
06037119310
06037221602
06037234902
06037236203
06037236204
06037237101
06037119340
06037432700
06037432801
06037432802
06037432902
06037237401
06037239502
06037237402
06037239202
06037239501
06037239602
06037239701
06037214902
06037234501
06037234502
06037265201
06037120030
06037119700
06037119900
06037120020
06037104401
06037462100
06037462400
06037295103
06037102103
06037533001
06037536104
06037600304
06037104201
06037104310
06037700801
06037124700
06037602802
06037603801
06037700101
06037700501
06037700502
06037600303
06037602505
06037602506
06037127400
06037700802
06037701402
06037104500
06037104610
06037104620
06037104701
06037125200
06037106642
06037106643
06037107010
06037107020
06037108102
06037106010
06037123104
06037123204
06037123206
06037123301
06037123303
06037125310
06037125600
06037127210
06037127220
06037127300
06037602507
06037240402
06037241001
06037533805
06037104108
06037111202
06037106406
06037109100
06037109200
06037109300
06037109400
06037109500
06037109601
06037127520
06037106646
06037111100
06037111201
06037128400
06037111204
06037111302
06037127920
06037128210
06037128303
06037128500
06037123304
06037109800
06037123700
06037123510
06037123520
06037123601
06037123800
06037650605
06037113211
06037113212
06037128910
06037131100
06037131200
06037241202
06037262501
06037264103
06037239702
06037239802
06037265601
06037461501
06037106649
06037108202
06037102104
06037190801
06037113237
06037190401
06037190402
06037207501
06037208501
06037185203
06037269903
06037433200
06037433403
06037185204
06037211121
06037211202
06037462700
06037462800
06037463000
06037291120
06037480702
06037480703
06037267902
06037269601
06037269905
06037271902
06037203200
06037272201
06037272202
06037535902
06037601303
06037532606
06037271801
06037221810
06037262400
06037209402
06037212305
06037433602
06037480704
06037480802
06037211804
06037212101
06037239801
06037212102
06037214503
06037234901
06037554204
06037553504
06037554105
06037554203
06037554301
06037554302
06037143901
06037480901
06037191204
06037134720
06037460700
06037123010
06037224310
06037113231
06037300800
06037143602
06037430901
06037186100
06037301206
06037542103
06037293307
06037209810
06037209520
06037208720
06037208710
06037219010
06037481401
06037190901
06037189702
06037143700
06037181300
06037300901
06037267502
06037463800
06037463900
06037464000
06037464200
06037272301
06037272302
06037273200
06037273300
06037273600
06037480803
06037503201
06037503202
06037480804
06037480903
06037481002
06037481101
06037481102
06037481103
06037481201
06037481300
06037601900
06037534501
06037232120
06037502401
06037481604
06037481712
06037481713
06037481714
06037481800
06037481901
06037481500
06037481902
06037482001
06037294830
06037106603
06037482101
06037482102
06037502500
06037502602
06037500500
06037500700
06037500402
06037500800
06037500900
06037480400
06037480500
06037531702
06037553100
06037553300
06037553400
06037553502
06037553601
06037553701
06037554403
06037554404
06037554512
06037554514
06037602402
06037602403
06037602404
06037531502
06037531603
06037531604
06037531701
06037531901
06037532200
06037621102
06037531902
06037532001
06037553702
06037553801
06037553802
06037553901
06037554002
06037554101
06037554201
06037554515
06037554516
06037554518
06037554521
06037554522
06037554700
06037554801
06037554802
06037620602
06037620701
06037620901
06037621001
06037570003
06037570100
06037532302
06037532303
06037532304
06037532500
06037541100
06037541300
06037541603
06037541604
06037554900
06037555001
06037555002
06037555202
06037555211
06037555212
06037532605
06037532700
06037533104
06037533201
06037533300
06037543304
06037570202
06037570203
06037570204
06037570303
06037651101
06037651102
06037651201
06037651222
06037533401
06037533601
06037533602
06037533702
06037236001
06037236102
06037234301
06037231601
06037231603
06037234001
06037236205
06037206051
06037231301
06037231302
06037532607
06037275604
06037530007
06037271804
06037551002
06037502700
06037502901
06037550801
06037502604
06037276608
06037550502
06037276102
06037275312
06037275605
06037533108
06037276101
06037139301
06037139302
06037139502
06037139600
06037139701
06037139801
06037143500
06037181000
06037181500
06037181600
06037183101
06037482521
06037183220
06037183300
06037183510
06037183520
06037183610
06037192300
06037195400
06037183820
06037185202
06037185310
06037185320
06037481603
06037481001
06037404600
06037800406
06037800410
06037800504
06037800506
06037186401
06037197200
06037197300
06037197410
06037197420
06037197500
06037197600
06037197700
06037199110
06037187102
06037187200
06037187300
06037670201
06037461200
06037503501
06037601501
06037482403
06037431400
06037141500
06037209201
06037264303
06037217102
06037265523
06037433903
06037216902
06037216202
06037265522
06037216302
06037209105
06037208001
06037433505
06037216201
06037265307
06037214505
06037199801
06037265702
06037265306
06037214504
06037433103
06037199802
06037208002
06037211124
06037199002
06037214903
06037214904
06037217101
06037207304
06037192420
06037221302
06037231500
06037430723
06037432901
06037700400
06037301100
06037301204
06037302102
06037302104
06037302201
06037302301
06037700600
06037302302
06037700700
06037267102
06037209106
06037207307
06037481403
06037481404
06037432001
06037432002
06037190702
06037189801
06037190701
06037190101
06037189802
06037481203
06037189906
06037189907
06037190302
06037185101
06037310300
06037310400
06037480602
06037464102
06037464101
06037480601
06037431701
06037211123
06037265521
06037199001
06037432501
06037185102
06037190102
06037300503
06037300601
06037113426
06037113425
06037460601
06037603901
06037554106
06037553202
06037553201
06037602512
06037551802
06037602601
06037553902
06037570304
06037620303
06037980034
06037602510
06037604200
06037555300
06037980012
06037602201
06037550301
06037602513
06037550101
06037240901
06037108204
06037603706
06037243002
06037240902
06037500203
06037115203
06037603703
06037460800
06037106112
06037106113
06037106114
06037106403
06037101300
06037103102
06037104103
06037104105
06037106510
06037106520
06037106604
06037106641
06037570403
06037404301
06037404401
06037431600
06037113232
06037113234
06037261103
06037104824
06037800335
06037139704
06037430004
06037800337
06037143606
06037400605
06037189703
06037463103
06037143801
06037189704
06037800336
06037143802
06037400801
06037139705
06037143605
06037189501
06037189502
06037190303
06037800324
06037143302
06037143101
06037311601
06037800334
06037800333
06037143401
06037311602
06037143102
06037301902
06037800206
06037143301
06037462600
06037117405
06037117301
06037103300
06037480902
06037189600
06037189400
06037181400
06037222100
06037221500
06037221710
06037221900
06037222200
06037222500
06037265303
06037265304
06037265410
06037238100
06037222700
06037224010
06037224020
06037234600
06037234700
06037235100
06037265100
06037265301
06037237720
06037237800
06037238000
06037238200
06037238310
06037238320
06037211310
06037238400
06037239320
06037211000
06037211410
06037212202
06037211500
06037211701
06037211910
06037212204
06037212610
06037212304
06037212306
06037212420
06037212620
06037212800
06037224420
06037269000
06037269100
06037269300
06037240010
06037212900
06037213100
06037224200
06037224320
06037224600
06037265420
06037267800
06037267600
06037267700
06037235201
06037235202
06037269800
06037226410
06037227020
06037228100
06037228210
06037228220
06037228310
06037228320
06037228420
06037228710
06037228720
06037269500
06037269700
06037228800
06037228900
06037229100
06037237710
06037239330
06037240700
06037240800
06037241110
06037241120
06037241400
06037262302
06037229200
06037229300
06037229410
06037229420
06037231100
06037231210
06037231220
06037231400
06037231710
06037240200
06037240500
06037270200
06037270300
06037271100
06037271200
06037271300
06037242700
06037242100
06037311801
06037242000
06037264000
06037231800
06037232110
06037232200
06037243100
06037261200
06037534403
06037531602
06037219700
06037221820
06037275500
06037462001
06037463601
06037221601
06037222001
06037237201
06037239201
06037239601
06037980019
06037132700
06037132900
06037133000
06037134103
06037134104
06037134201
06037141303
06037186202
06037188202
06037189905
06037602504
06037241002
06037262604
06037262802
06037267403
06037980009
06037296901
06037123902
06037134522
06037192001
06037211122
06037104822
06037650604
06037269602
06037271901
06037302003
06037115103
06037127605
06037117102
06037119341
06037120106
06037122121
06037124204
06037128801
06037139504
06037236400
06037237500
06037213201
06037213202
06037533204
06037703003
06037930400
06037242202
06037128302
06037134306
06037119320
06037294520
06037573202
06037460001
06037554511
06037243001
06037242201
06037533504
06037131021
06037113238
06037113428
06037113423
06037119801
06037119004
06037134906
06037101222
06037103201
06037320102
06037213310
06037213320
06037213401
06037214700
06037214800
06037216100
06037216700
06037980031
06037980033
06037980025
06037980028
06037980022
06037980030
06037980038
06037980036
06037980039
06037980023
06037480201
06037213402
06037214000
06037214100
06037214400
06037216800
06037551203
06037551001
06037550501
06037276605
06037276607
06037550802
06037217200
06037218110
06037218210
06037218220
06037218300
06037650607
06037131023
06037131801
06037240301
06037240302
06037502603
06037218400
06037218500
06037218600
06037218900
06037219020
06037271702
06037531202
06037224410
06037267404
06037267300
06037218800
06037209401
06037232701
06037232602
06037232601
06037273403
06037232702
06037219500
06037219800
06037220000
06037220100
06037221120
06037221210
06037221220
06037232300
06037232500
06037232800
06037234200
06037404402
06037500300
06037670405
06037543305
06037543321
06037543100
06037542200
06037540201
06037240600
06037534102
06037239310
06037532800
06037273404
06037232401
06037231902
06037234302
06037231602
06037236101
06037234002
06037236206
06037265701
06037216301
06037265204
06037265203
06037552700
06037552800
06037553000
06037601502
06037601600
06037602002
06037602003
06037602103
06037602104
06037530700
06037530801
06037530802
06037530901
06037531000
06037531102
06037531201
06037531301
06037531302
06037541401
06037207711
06037433506
06037209202
06037980017
06037602801
06037577800
06037551204
06037980037
06037536201
06037462900
06037542105
06037543000
06037602302
06037602301
06037541200
06037602700
06037503103
06037540800
06037602106
06037602105
06037503502
06037601700
06037542106
06037503402
06037601801
06037601402
06037462500
06037504200
06037601802
06037601202
06037530202
06037530302
06037530301
06037134710
06037700901
06037700902
06037701000
06037701201
06037701202
06037702400
06037134302
06037134303
06037134304
06037134421
06037701302
06037701501
06037701502
06037701601
06037701602
06037701701
06037702501
06037702502
06037702600
06037702802
06037702803
06037701702
06037701801
06037701802
06037703002
06037703100
06037208301
06037219901
06037551401
06037651401
06037670324
06037189904
06037190201
06037188100
06037188300
06037189300
06037199120
06037199201
06037199202
06037199300
06037199400
06037199700
06037199900
06037201110
06037127104
06037127804
06037128102
06037132001
06037134001
06037208802
06037211921
06037215102
06037217002
06037221303
06037201120
06037201501
06037201503
06037201504
06037201700
06037203100
06037203300
06037203500
06037203710
06037203720
06037575801
06037651221
06037554600
06037189201
06037211803
06037211922
06037212501
06037241201
06037702002
06037267901
06037269906
06037203900
06037204110
06037204120
06037204300
06037204600
06037204700
06037204810
06037204820
06037204910
06037137301
06037137302
06037137401
06037141400
06037535001
06037603005
06037604001
06037104203
06037102107
06037620904
06037650003
06037203800
06037208610
06037208620
06037208903
06037209300
06037209510
06037210010
06037190510
06037190520
06037190902
06037191000
06037191110
06037191120
06037191201
06037191420
06037191500
06037191610
06037191620
06037191710
06037191820
06037137402
06037272100
06037530902
06037221110
06037212303
06037201200
06037191203
06037135201
06037119400
06037113213
06037296600
06037575300
06037554001
06037535501
06037237300
06037408402
06037227010
06037219300
06037204420
06037211320
06037262301
06037218120
06037209403
06037208902
06037212203
06037194200
06037183620
06037139303
06037123410
06037120010
06037117510
06037294810
06037573002
06037552900
06037242300
06037535503
06037534201
06037541700
06037533603
06037980015
06037433601
06037430101
06037430102
06037463200
06037463300
06037463400
06037463500
06037463700
06037277100
06037277200
06037430400
06037291110
06037291130
06037291220
06037291300
06037430600
06037293304
06037294110
06037294120
06037294200
06037294410
06037294620
06037294510
06037294820
06037294900
06037296210
06037296300
06037294610
06037460200
06037460301
06037460302
06037400602
06037275311
06037275400
06037296500
06037297120
06037297300
06037430701
06037430721
06037430803
06037460502
06037276000
06037276400
06037276500
06037277400
06037240020
06037533103
06037275200
06037702801
06037226420
06037137502
06037195500
06037195600
06037195710
06037195720
06037195802
06037138000
06037139200
06037143200
06037201301
06037201302
06037201401
06037201402
06037204920
06037205110
06037205120
06037206010
06037206020
06037206050
06037111402
06037111303
06037104321
06037104322
06037320101
06037231901
06037232402
06037135204
06037460101
06037132302
06037135115
06037132301
06037134907
06037119003
06037111401
06037103401
06037207400
06037192410
06037192510
06037192520
06037192610
06037192700
06037194500
06037195100
06037195300
06037137501
06037702900
